indicator_id,claim_id,indicator_type,indicator_value,score,review_status
4279,17334,Amount Rounding,0,93.1,Under Review
4280,526,Policy-Claim Gap,0,41.0,Flagged
4281,2639,Repeat Claimant,0,65.7,Under Review
4282,9348,High Claim Ratio,0,31.8,Confirmed
4283,5341,Amount Rounding,1,64.6,Flagged
4284,10565,Amount Rounding,1,75.6,Flagged
4285,14705,Repeat Claimant,1,81.1,Under Review
4286,5013,Amount Rounding,0,99.7,Flagged
4287,18346,Policy-Claim Gap,1,62.6,Under Review
4288,4888,Rapid Settlement,1,89.9,Flagged
4289,15608,High Claim Ratio,1,43.6,Cleared
4290,4757,High Claim Ratio,1,37.4,Flagged
4291,16349,Rapid Settlement,1,49.2,Flagged
4292,372,Policy-Claim Gap,1,19.2,Under Review
4293,3060,Policy-Claim Gap,1,36.4,Flagged
4294,16224,Policy-Claim Gap,0,75.0,Confirmed
4295,10555,Amount Rounding,0,33.7,Flagged
4296,6237,High Claim Ratio,0,24.3,Under Review
4297,13049,High Claim Ratio,1,40.5,Under Review
4298,4114,Amount Rounding,1,24.4,Flagged
4299,814,High Claim Ratio,1,18.2,Flagged
4300,7288,Repeat Claimant,0,25.4,Under Review
4301,8267,Policy-Claim Gap,0,51.2,Confirmed
4302,15261,Amount Rounding,1,63.3,Flagged
4303,15192,Amount Rounding,1,91.2,Under Review
4304,18543,High Claim Ratio,1,7.6,Under Review
4305,1700,Repeat Claimant,0,31.1,Cleared
4306,2216,Rapid Settlement,0,99.1,Under Review
4307,14933,Amount Rounding,1,96.4,Cleared
4308,16457,High Claim Ratio,0,99.8,Confirmed
4309,1293,Rapid Settlement,0,47.6,Under Review
4310,2985,Repeat Claimant,0,0.6,Flagged
4311,7346,Repeat Claimant,1,51.0,Cleared
4312,16419,Repeat Claimant,0,87.3,Cleared
4313,6512,Amount Rounding,1,52.1,Under Review
4314,2776,Policy-Claim Gap,1,64.5,Cleared
4315,7035,Amount Rounding,1,67.5,Under Review
4316,9451,Policy-Claim Gap,1,91.6,Under Review
4317,12234,Repeat Claimant,0,86.9,Flagged
4318,111,Amount Rounding,0,96.3,Confirmed
4319,3669,Amount Rounding,1,82.3,Flagged
4320,2179,Repeat Claimant,0,26.2,Cleared
4321,5147,High Claim Ratio,1,73.5,Flagged
4322,8576,Policy-Claim Gap,1,36.6,Under Review
4323,17292,Rapid Settlement,0,23.1,Under Review
4324,11793,Rapid Settlement,0,16.3,Cleared
4325,10970,Repeat Claimant,1,29.2,Confirmed
4326,455,High Claim Ratio,0,58.8,Flagged
4327,3261,Amount Rounding,0,19.9,Under Review
4328,16656,Amount Rounding,0,71.9,Confirmed
4329,13554,Policy-Claim Gap,1,69.4,Confirmed
4330,2405,Rapid Settlement,1,42.5,Flagged
4331,5417,Policy-Claim Gap,0,74.0,Under Review
4332,9974,Policy-Claim Gap,1,37.6,Under Review
4333,7177,Repeat Claimant,0,37.3,Flagged
4334,6312,Rapid Settlement,0,1.6,Flagged
4335,7515,Rapid Settlement,0,0.7,Confirmed
4336,17430,Policy-Claim Gap,0,86.9,Flagged
4337,14543,Amount Rounding,1,78.4,Confirmed
4338,17064,Amount Rounding,0,52.7,Flagged
4339,282,Amount Rounding,0,38.6,Flagged
4340,14805,High Claim Ratio,1,37.3,Cleared
4341,17158,Policy-Claim Gap,1,64.7,Flagged
4342,17222,Amount Rounding,1,58.8,Confirmed
4343,3489,Amount Rounding,0,2.9,Flagged
4344,9237,Repeat Claimant,1,44.8,Confirmed
4345,10242,Rapid Settlement,1,13.6,Flagged
4346,19971,High Claim Ratio,0,54.8,Flagged
4347,17023,High Claim Ratio,1,10.9,Confirmed
4348,15103,Rapid Settlement,1,94.1,Flagged
4349,8778,Rapid Settlement,1,63.0,Under Review
4350,2065,Rapid Settlement,0,40.9,Flagged
4351,7767,Repeat Claimant,1,84.1,Under Review
4352,3043,Repeat Claimant,1,46.9,Flagged
4353,11191,Amount Rounding,0,83.4,Under Review
4354,4979,Repeat Claimant,0,15.6,Flagged
4355,8298,Amount Rounding,1,88.0,Flagged
4356,1242,Amount Rounding,1,35.0,Flagged
4357,3734,Repeat Claimant,1,82.3,Flagged
4358,3387,Policy-Claim Gap,0,69.5,Under Review
4359,13548,Rapid Settlement,1,22.4,Flagged
4360,12615,Amount Rounding,0,42.4,Under Review
4361,15201,Policy-Claim Gap,1,16.4,Confirmed
4362,2985,Policy-Claim Gap,1,77.5,Confirmed
4363,1791,High Claim Ratio,0,87.2,Flagged
4364,4551,Repeat Claimant,0,16.1,Flagged
4365,12501,Rapid Settlement,0,68.6,Confirmed
4366,19180,Policy-Claim Gap,1,78.8,Confirmed
4367,11312,Policy-Claim Gap,0,38.0,Under Review
4368,3049,Rapid Settlement,1,83.3,Confirmed
4369,16647,Amount Rounding,1,7.2,Flagged
4370,19227,Rapid Settlement,1,69.4,Flagged
4371,15539,Repeat Claimant,1,66.4,Under Review
4372,680,Rapid Settlement,1,40.4,Confirmed
4373,7680,Rapid Settlement,0,4.0,Flagged
4374,13523,Repeat Claimant,0,5.0,Under Review
4375,258,Rapid Settlement,1,26.2,Confirmed
4376,19377,High Claim Ratio,1,96.2,Flagged
4377,2811,Rapid Settlement,1,88.5,Under Review
4378,11655,Repeat Claimant,0,61.8,Under Review
4379,6247,Policy-Claim Gap,1,11.2,Flagged
4380,17545,Repeat Claimant,1,30.8,Confirmed
4381,12984,Repeat Claimant,0,15.6,Under Review
4382,5073,Policy-Claim Gap,0,86.4,Flagged
4383,8945,High Claim Ratio,1,87.3,Flagged
4384,7856,High Claim Ratio,1,29.0,Under Review
4385,6205,High Claim Ratio,0,67.0,Confirmed
4386,6336,Amount Rounding,0,10.2,Flagged
4387,250,Rapid Settlement,1,78.0,Under Review
4388,11594,Policy-Claim Gap,1,41.5,Under Review
4389,15857,Policy-Claim Gap,0,20.5,Cleared
4390,72,Rapid Settlement,1,44.0,Confirmed
4391,18387,Repeat Claimant,1,37.6,Confirmed
4392,18514,High Claim Ratio,1,63.3,Flagged
4393,8331,Rapid Settlement,1,39.7,Confirmed
4394,14010,Repeat Claimant,0,49.0,Under Review
4395,15084,Amount Rounding,1,59.5,Confirmed
4396,15229,Policy-Claim Gap,1,86.9,Confirmed
4397,19443,Rapid Settlement,0,75.3,Flagged
4398,11864,Policy-Claim Gap,0,13.8,Confirmed
4399,14579,Policy-Claim Gap,1,36.2,Flagged
4400,13161,Rapid Settlement,1,90.7,Flagged
4401,11956,High Claim Ratio,1,70.8,Flagged
4402,9014,Repeat Claimant,1,29.6,Cleared
4403,15886,High Claim Ratio,1,8.5,Flagged
4404,1639,Repeat Claimant,1,94.0,Flagged
4405,17564,High Claim Ratio,1,71.2,Under Review
4406,11251,Repeat Claimant,1,89.9,Flagged
4407,8910,Amount Rounding,1,19.0,Under Review
4408,11735,Repeat Claimant,1,47.1,Cleared
4409,15946,Repeat Claimant,0,99.6,Under Review
4410,5038,Repeat Claimant,1,26.6,Cleared
4411,7112,Rapid Settlement,0,89.7,Flagged
4412,17195,Policy-Claim Gap,1,77.2,Flagged
4413,16851,Rapid Settlement,1,18.7,Cleared
4414,13702,Rapid Settlement,1,60.8,Confirmed
4415,1193,High Claim Ratio,1,61.9,Confirmed
4416,1615,Amount Rounding,1,36.0,Flagged
4417,13639,Amount Rounding,1,5.3,Confirmed
4418,13296,Amount Rounding,1,51.3,Confirmed
4419,6614,High Claim Ratio,0,10.8,Under Review
4420,9329,Repeat Claimant,1,45.7,Flagged
4421,12350,Policy-Claim Gap,1,79.6,Cleared
4422,15315,Amount Rounding,0,83.9,Confirmed
4423,2091,Rapid Settlement,0,99.6,Under Review
4424,4338,Amount Rounding,1,60.9,Cleared
4425,19168,Amount Rounding,0,44.1,Flagged
4426,13701,Policy-Claim Gap,1,46.9,Confirmed
4427,12594,Amount Rounding,1,60.7,Under Review
4428,4159,High Claim Ratio,1,89.3,Flagged
4429,10213,Policy-Claim Gap,0,76.4,Under Review
4430,10536,High Claim Ratio,0,46.5,Flagged
4431,11984,High Claim Ratio,0,89.4,Under Review
4432,13206,Policy-Claim Gap,1,64.3,Cleared
4433,9224,High Claim Ratio,1,26.1,Flagged
4434,11093,Amount Rounding,0,40.0,Confirmed
4435,13946,Repeat Claimant,1,15.5,Under Review
4436,16827,Policy-Claim Gap,1,62.2,Flagged
4437,13152,Rapid Settlement,1,45.2,Flagged
4438,9987,Repeat Claimant,1,40.8,Flagged
4439,18993,Repeat Claimant,1,86.7,Flagged
4440,18326,Amount Rounding,1,0.6,Under Review
4441,17917,High Claim Ratio,1,23.0,Under Review
4442,9097,High Claim Ratio,0,84.7,Under Review
4443,13490,High Claim Ratio,0,36.9,Cleared
4444,7580,Policy-Claim Gap,1,25.8,Confirmed
4445,19485,Rapid Settlement,0,75.7,Under Review
4446,15312,High Claim Ratio,0,36.8,Under Review
4447,6969,Repeat Claimant,1,71.4,Under Review
4448,14805,Repeat Claimant,1,87.2,Under Review
4449,16730,Rapid Settlement,1,98.0,Flagged
4450,14367,Amount Rounding,1,96.2,Cleared
4451,3812,Rapid Settlement,1,43.9,Flagged
4452,1301,Rapid Settlement,1,59.3,Flagged
4453,12505,Repeat Claimant,1,22.5,Confirmed
4454,4880,High Claim Ratio,1,11.8,Flagged
4455,5683,Policy-Claim Gap,0,74.8,Confirmed
4456,3478,Amount Rounding,1,71.2,Flagged
4457,13342,Policy-Claim Gap,1,44.7,Flagged
4458,16808,Rapid Settlement,1,88.7,Confirmed
4459,14163,Amount Rounding,1,16.7,Flagged
4460,14533,High Claim Ratio,1,72.8,Under Review
4461,3710,High Claim Ratio,0,64.3,Cleared
4462,11826,Policy-Claim Gap,0,46.8,Under Review
4463,5003,Rapid Settlement,1,94.8,Under Review
4464,19769,High Claim Ratio,0,76.8,Flagged
4465,6535,Rapid Settlement,0,84.9,Cleared
4466,3807,High Claim Ratio,0,68.4,Flagged
4467,3098,Amount Rounding,1,77.7,Flagged
4468,5720,Repeat Claimant,1,94.3,Under Review
4469,2955,Rapid Settlement,1,60.4,Under Review
4470,2838,Policy-Claim Gap,1,44.3,Confirmed
4471,7533,Rapid Settlement,1,55.3,Cleared
4472,11369,High Claim Ratio,1,46.3,Flagged
4473,6679,Amount Rounding,0,85.9,Flagged
4474,6203,Policy-Claim Gap,1,99.2,Under Review
4475,2405,Repeat Claimant,0,25.0,Flagged
4476,4382,Repeat Claimant,1,29.0,Flagged
4477,15139,Rapid Settlement,1,98.6,Confirmed
4478,17846,Rapid Settlement,1,48.5,Flagged
4479,17826,Amount Rounding,1,19.4,Confirmed
4480,4677,Rapid Settlement,1,65.1,Under Review
4481,16454,Rapid Settlement,1,19.3,Flagged
4482,14708,High Claim Ratio,0,68.4,Under Review
4483,16128,High Claim Ratio,1,76.9,Under Review
4484,19942,Rapid Settlement,1,63.5,Under Review
4485,4781,Amount Rounding,0,24.9,Flagged
4486,15360,Repeat Claimant,0,0.8,Flagged
4487,15224,Repeat Claimant,1,25.5,Flagged
4488,16164,Rapid Settlement,1,46.5,Cleared
4489,1361,High Claim Ratio,1,8.7,Flagged
4490,8702,High Claim Ratio,1,87.4,Under Review
4491,5083,High Claim Ratio,1,15.2,Under Review
4492,15800,High Claim Ratio,1,62.1,Flagged
4493,18412,Policy-Claim Gap,1,32.0,Cleared
4494,6809,Policy-Claim Gap,0,58.8,Under Review
4495,19064,Repeat Claimant,1,18.5,Under Review
4496,6939,Repeat Claimant,1,41.2,Under Review
4497,9666,Repeat Claimant,1,72.5,Flagged
4498,16951,High Claim Ratio,1,8.2,Under Review
4499,5652,Repeat Claimant,1,57.3,Flagged
4500,4378,Policy-Claim Gap,1,71.1,Flagged
4501,9729,Repeat Claimant,1,44.3,Cleared
4502,846,Amount Rounding,1,65.7,Confirmed
4503,2773,Amount Rounding,1,89.1,Confirmed
4504,6615,Amount Rounding,0,51.1,Confirmed
4505,14008,Rapid Settlement,1,8.7,Under Review
4506,2644,Policy-Claim Gap,0,71.1,Flagged
4507,8013,Amount Rounding,0,35.7,Under Review
4508,10949,Repeat Claimant,0,35.9,Under Review
4509,4575,Repeat Claimant,0,98.8,Flagged
4510,13352,High Claim Ratio,1,66.6,Confirmed
4511,19370,Policy-Claim Gap,1,20.1,Flagged
4512,3402,Rapid Settlement,1,88.7,Under Review
4513,19945,Rapid Settlement,1,23.3,Confirmed
4514,13845,Rapid Settlement,1,93.0,Flagged
4515,14461,High Claim Ratio,1,14.9,Flagged
4516,9928,Policy-Claim Gap,1,39.7,Cleared
4517,11017,Policy-Claim Gap,0,58.9,Flagged
4518,8037,Amount Rounding,1,8.8,Under Review
4519,14958,High Claim Ratio,0,38.8,Under Review
4520,13908,Policy-Claim Gap,0,33.8,Flagged
4521,19510,Policy-Claim Gap,1,42.6,Confirmed
4522,13820,Repeat Claimant,1,37.0,Under Review
4523,352,Repeat Claimant,0,53.2,Confirmed
4524,11378,Rapid Settlement,1,68.6,Flagged
4525,11566,High Claim Ratio,1,1.0,Flagged
4526,19148,Rapid Settlement,0,14.1,Flagged
4527,10319,High Claim Ratio,1,49.6,Flagged
4528,8492,Policy-Claim Gap,1,98.6,Flagged
4529,2304,Rapid Settlement,1,13.1,Cleared
4530,16751,High Claim Ratio,1,50.2,Confirmed
4531,19285,Policy-Claim Gap,1,45.5,Under Review
4532,4973,Amount Rounding,1,3.3,Under Review
4533,7506,Rapid Settlement,1,43.6,Confirmed
4534,1311,Policy-Claim Gap,0,13.2,Under Review
4535,7217,Rapid Settlement,1,13.1,Under Review
4536,17391,Amount Rounding,1,77.6,Cleared
4537,2496,Policy-Claim Gap,1,98.5,Flagged
4538,7921,Amount Rounding,1,34.2,Under Review
4539,16463,Rapid Settlement,1,16.4,Flagged
4540,17449,High Claim Ratio,0,91.5,Confirmed
4541,6785,Amount Rounding,0,57.5,Under Review
4542,538,Policy-Claim Gap,0,63.5,Confirmed
4543,10728,Amount Rounding,1,94.6,Under Review
4544,9980,Rapid Settlement,1,45.7,Flagged
4545,16983,Repeat Claimant,1,81.8,Cleared
4546,5469,Policy-Claim Gap,0,22.1,Under Review
4547,3827,Amount Rounding,0,31.5,Flagged
4548,8494,Rapid Settlement,1,25.3,Flagged
4549,13432,Rapid Settlement,0,63.6,Under Review
4550,6639,High Claim Ratio,1,26.8,Flagged
4551,9407,Policy-Claim Gap,0,65.6,Under Review
4552,12383,High Claim Ratio,1,10.6,Flagged
4553,8816,High Claim Ratio,1,53.0,Flagged
4554,17533,High Claim Ratio,0,33.7,Under Review
4555,6790,Policy-Claim Gap,1,72.6,Cleared
4556,17735,Policy-Claim Gap,1,21.4,Under Review
4557,1020,Repeat Claimant,1,96.9,Under Review
4558,8013,Policy-Claim Gap,1,53.3,Flagged
4559,11204,Amount Rounding,1,41.8,Confirmed
4560,16653,High Claim Ratio,1,3.1,Under Review
4561,5062,Repeat Claimant,1,4.3,Confirmed
4562,17461,High Claim Ratio,1,86.8,Under Review
4563,7043,Rapid Settlement,0,32.6,Flagged
4564,4215,Rapid Settlement,0,8.0,Cleared
4565,3564,Amount Rounding,0,100.0,Flagged
4566,19592,Amount Rounding,1,75.3,Under Review
4567,16412,Amount Rounding,1,38.0,Confirmed
4568,8113,Rapid Settlement,0,27.6,Under Review
4569,7505,Policy-Claim Gap,0,93.2,Flagged
4570,14830,Repeat Claimant,1,28.6,Under Review
4571,10719,Amount Rounding,0,98.6,Under Review
4572,635,Policy-Claim Gap,1,97.2,Flagged
4573,4579,High Claim Ratio,0,73.9,Confirmed
4574,7179,Rapid Settlement,0,81.7,Flagged
4575,11805,Repeat Claimant,1,5.0,Flagged
4576,16131,Policy-Claim Gap,0,34.3,Flagged
4577,230,Repeat Claimant,0,17.3,Confirmed
4578,18738,High Claim Ratio,0,17.9,Flagged
4579,15908,Repeat Claimant,1,5.4,Flagged
4580,15054,High Claim Ratio,1,36.5,Flagged
4581,11662,High Claim Ratio,1,8.9,Confirmed
4582,18710,Policy-Claim Gap,1,56.5,Under Review
4583,5177,Rapid Settlement,1,39.1,Under Review
4584,10592,Policy-Claim Gap,1,45.0,Flagged
4585,18494,High Claim Ratio,0,8.0,Under Review
4586,9161,Rapid Settlement,1,64.6,Flagged
4587,4035,Repeat Claimant,0,84.1,Flagged
4588,2843,Policy-Claim Gap,1,30.7,Flagged
4589,7443,Repeat Claimant,1,12.1,Under Review
4590,14727,Policy-Claim Gap,0,7.4,Cleared
4591,9717,Repeat Claimant,0,27.3,Cleared
4592,5398,Repeat Claimant,1,44.0,Flagged
4593,18200,Policy-Claim Gap,1,29.3,Flagged
4594,13200,Amount Rounding,1,41.9,Flagged
4595,10852,Repeat Claimant,1,40.4,Confirmed
4596,12316,Amount Rounding,0,45.3,Cleared
4597,15385,Rapid Settlement,1,51.9,Under Review
4598,2730,Rapid Settlement,1,58.0,Flagged
4599,14298,Repeat Claimant,1,69.3,Flagged
4600,17104,Rapid Settlement,0,51.5,Flagged
4601,228,Amount Rounding,1,64.3,Flagged
4602,17799,Repeat Claimant,0,58.9,Flagged
4603,10596,Rapid Settlement,1,22.5,Confirmed
4604,16909,High Claim Ratio,0,96.6,Confirmed
4605,7638,Rapid Settlement,1,87.7,Flagged
4606,14126,Rapid Settlement,1,78.9,Cleared
4607,7557,Rapid Settlement,1,97.6,Flagged
4608,6423,Policy-Claim Gap,1,10.1,Cleared
4609,8900,Amount Rounding,1,11.3,Cleared
4610,8482,Repeat Claimant,0,72.1,Under Review
4611,11831,High Claim Ratio,1,70.5,Cleared
4612,16764,Rapid Settlement,1,45.6,Cleared
4613,17789,Amount Rounding,0,59.8,Flagged
4614,11834,High Claim Ratio,0,47.1,Flagged
4615,10409,Repeat Claimant,1,48.9,Flagged
4616,1611,Rapid Settlement,0,61.9,Cleared
4617,12132,High Claim Ratio,1,72.9,Confirmed
4618,214,Repeat Claimant,1,69.9,Confirmed
4619,16887,Amount Rounding,1,96.8,Flagged
4620,16388,Policy-Claim Gap,1,83.8,Under Review
4621,3954,Policy-Claim Gap,1,8.0,Under Review
4622,2397,Rapid Settlement,1,86.8,Flagged
4623,10866,Rapid Settlement,1,34.1,Confirmed
4624,12483,Policy-Claim Gap,1,70.9,Confirmed
4625,2574,Policy-Claim Gap,0,70.6,Under Review
4626,17266,Amount Rounding,1,11.0,Under Review
4627,8701,Policy-Claim Gap,0,96.5,Flagged
4628,15969,Repeat Claimant,1,33.7,Flagged
4629,18902,High Claim Ratio,1,94.5,Under Review
4630,5363,High Claim Ratio,0,49.3,Flagged
4631,8520,Rapid Settlement,1,37.7,Flagged
4632,14428,High Claim Ratio,0,8.1,Under Review
4633,7306,Repeat Claimant,1,95.4,Flagged
4634,11998,High Claim Ratio,1,28.6,Confirmed
4635,693,Amount Rounding,0,60.4,Flagged
4636,5381,Policy-Claim Gap,1,31.2,Cleared
4637,12017,Repeat Claimant,1,42.5,Under Review
4638,15919,Amount Rounding,1,7.1,Confirmed
4639,5861,Rapid Settlement,1,8.3,Flagged
4640,19962,Repeat Claimant,0,4.9,Under Review
4641,19891,Policy-Claim Gap,0,27.1,Cleared
4642,8686,Rapid Settlement,1,52.2,Flagged
4643,804,Rapid Settlement,1,68.1,Flagged
4644,10685,High Claim Ratio,1,63.5,Under Review
4645,9839,Rapid Settlement,0,43.3,Flagged
4646,17682,High Claim Ratio,1,7.4,Under Review
4647,12359,Policy-Claim Gap,0,54.2,Under Review
4648,2760,Amount Rounding,0,72.1,Under Review
4649,6372,Policy-Claim Gap,0,11.3,Cleared
4650,18373,Repeat Claimant,1,25.6,Cleared
4651,3224,Rapid Settlement,1,56.1,Confirmed
4652,8911,Policy-Claim Gap,1,31.0,Flagged
4653,19002,Amount Rounding,1,55.6,Under Review
4654,10059,Amount Rounding,0,64.0,Flagged
4655,13876,Rapid Settlement,1,17.7,Confirmed
4656,12990,Amount Rounding,0,67.8,Confirmed
4657,3787,Repeat Claimant,1,70.6,Flagged
4658,3498,Policy-Claim Gap,1,36.3,Flagged
4659,695,High Claim Ratio,0,99.5,Flagged
4660,10648,Amount Rounding,0,41.0,Flagged
4661,11943,Repeat Claimant,1,20.2,Flagged
4662,729,Amount Rounding,0,91.1,Cleared
4663,11608,Repeat Claimant,0,68.9,Under Review
4664,12261,High Claim Ratio,0,95.2,Flagged
4665,7682,Repeat Claimant,1,18.9,Under Review
4666,8935,Amount Rounding,1,30.4,Cleared
4667,18844,Rapid Settlement,1,37.8,Under Review
4668,16308,Repeat Claimant,1,7.9,Under Review
4669,9393,Policy-Claim Gap,1,25.2,Confirmed
4670,8146,Amount Rounding,1,2.4,Flagged
4671,6840,Amount Rounding,0,3.4,Confirmed
4672,6853,Rapid Settlement,1,70.8,Flagged
4673,2961,Policy-Claim Gap,1,79.4,Under Review
4674,15404,Repeat Claimant,1,80.3,Flagged
4675,13553,High Claim Ratio,1,19.1,Cleared
4676,19207,High Claim Ratio,1,7.3,Flagged
4677,7137,Repeat Claimant,1,18.7,Under Review
4678,13368,Rapid Settlement,1,54.9,Flagged
4679,9609,High Claim Ratio,1,41.1,Flagged
4680,14098,High Claim Ratio,0,31.4,Under Review
4681,14590,Policy-Claim Gap,1,24.4,Confirmed
4682,1473,High Claim Ratio,1,71.3,Under Review
4683,8977,High Claim Ratio,1,86.4,Flagged
4684,19475,Repeat Claimant,0,95.9,Flagged
4685,18208,High Claim Ratio,1,81.0,Flagged
4686,2380,Policy-Claim Gap,1,92.2,Under Review
4687,17633,High Claim Ratio,0,58.5,Flagged
4688,17323,High Claim Ratio,1,98.9,Flagged
4689,16266,Repeat Claimant,1,99.2,Flagged
4690,8445,Repeat Claimant,1,53.1,Under Review
4691,7777,Rapid Settlement,1,64.7,Under Review
4692,3561,Rapid Settlement,1,26.8,Under Review
4693,19514,Repeat Claimant,1,30.1,Cleared
4694,6983,High Claim Ratio,1,29.1,Confirmed
4695,10794,High Claim Ratio,0,99.4,Flagged
4696,11934,High Claim Ratio,0,0.8,Under Review
4697,11775,Rapid Settlement,0,54.7,Flagged
4698,16199,Amount Rounding,1,44.5,Under Review
4699,18666,Amount Rounding,0,6.8,Flagged
4700,9000,Amount Rounding,0,67.9,Under Review
4701,6681,Rapid Settlement,1,34.3,Confirmed
4702,4814,High Claim Ratio,0,36.8,Flagged
4703,16687,Amount Rounding,1,43.4,Confirmed
4704,6264,Amount Rounding,0,87.4,Flagged
4705,7854,Rapid Settlement,0,96.5,Cleared
4706,10371,Repeat Claimant,1,88.1,Cleared
4707,8635,High Claim Ratio,0,35.3,Flagged
4708,17838,Rapid Settlement,1,45.7,Under Review
4709,16729,Repeat Claimant,1,15.4,Cleared
4710,15390,Policy-Claim Gap,1,64.2,Under Review
4711,19625,Rapid Settlement,1,23.8,Confirmed
4712,11736,Rapid Settlement,1,60.8,Flagged
4713,709,Repeat Claimant,0,72.9,Flagged
4714,12453,Policy-Claim Gap,1,26.0,Confirmed
4715,17046,Amount Rounding,1,2.1,Under Review
4716,19100,Rapid Settlement,1,56.1,Confirmed
4717,5167,High Claim Ratio,0,33.3,Confirmed
4718,17613,Rapid Settlement,1,34.9,Cleared
4719,16228,High Claim Ratio,1,14.0,Under Review
4720,7397,High Claim Ratio,1,50.7,Confirmed
4721,14671,High Claim Ratio,1,64.5,Flagged
4722,2374,Rapid Settlement,1,57.6,Flagged
4723,6171,Amount Rounding,1,82.3,Under Review
4724,13874,Amount Rounding,1,38.8,Flagged
4725,8661,Repeat Claimant,1,23.8,Under Review
4726,3718,Amount Rounding,0,49.7,Flagged
4727,11343,High Claim Ratio,1,10.5,Confirmed
4728,461,Repeat Claimant,0,69.4,Confirmed
4729,1822,Repeat Claimant,0,44.4,Confirmed
4730,13517,Repeat Claimant,1,86.6,Cleared
4731,5281,Amount Rounding,1,1.3,Flagged
4732,8139,Amount Rounding,0,54.0,Flagged
4733,13199,Policy-Claim Gap,0,87.7,Confirmed
4734,2927,Rapid Settlement,0,35.3,Flagged
4735,7980,Amount Rounding,1,54.3,Confirmed
4736,18056,Policy-Claim Gap,0,84.3,Flagged
4737,18224,Rapid Settlement,0,28.2,Flagged
4738,9227,Amount Rounding,0,94.6,Cleared
4739,4995,High Claim Ratio,1,0.5,Flagged
4740,3112,Repeat Claimant,1,47.8,Under Review
4741,2412,Repeat Claimant,0,50.4,Flagged
4742,523,Repeat Claimant,1,21.2,Under Review
4743,7394,High Claim Ratio,0,1.5,Flagged
4744,9692,Amount Rounding,1,73.5,Flagged
4745,15080,Amount Rounding,1,70.6,Under Review
4746,13221,Policy-Claim Gap,1,65.7,Confirmed
4747,19351,High Claim Ratio,1,79.5,Under Review
4748,3415,High Claim Ratio,0,63.6,Flagged
4749,10586,High Claim Ratio,1,70.0,Flagged
4750,10166,High Claim Ratio,1,85.9,Flagged
4751,13976,Policy-Claim Gap,1,8.3,Flagged
4752,1122,Repeat Claimant,1,83.8,Under Review
4753,5177,Repeat Claimant,0,29.7,Cleared
4754,10914,Repeat Claimant,1,57.7,Confirmed
4755,5720,Repeat Claimant,1,13.1,Under Review
4756,17410,Repeat Claimant,1,37.1,Flagged
4757,12381,Amount Rounding,1,7.4,Flagged
4758,19065,Rapid Settlement,1,42.7,Confirmed
4759,11109,Policy-Claim Gap,1,29.7,Confirmed
4760,12765,Rapid Settlement,0,93.2,Cleared
4761,15967,Amount Rounding,1,29.8,Cleared
4762,3105,Rapid Settlement,1,9.6,Cleared
4763,9071,Repeat Claimant,1,5.6,Confirmed
4764,15869,High Claim Ratio,1,30.5,Flagged
4765,2779,Repeat Claimant,1,87.0,Flagged
4766,7502,Policy-Claim Gap,0,59.7,Cleared
4767,10298,High Claim Ratio,1,49.2,Cleared
4768,18914,Rapid Settlement,1,9.4,Flagged
4769,3721,High Claim Ratio,0,67.3,Confirmed
4770,14123,Repeat Claimant,1,63.7,Confirmed
4771,116,High Claim Ratio,0,41.0,Flagged
4772,15337,Repeat Claimant,0,80.3,Flagged
4773,7828,Rapid Settlement,1,28.6,Confirmed
4774,16128,Repeat Claimant,0,91.7,Flagged
4775,3804,Amount Rounding,1,67.3,Flagged
4776,5632,Amount Rounding,1,10.3,Flagged
4777,16314,High Claim Ratio,0,71.1,Flagged
